qnrnumb;visit;howoft;likenet;research;safeweb;goodtool;notouse;another;likeproc;hassle;visits;friend;billbrd;banner;surfing;sengine;tv;theater;nwspaper;other;easyuse;helpful;positive;useonly;influenc;secure;didbuy;better;howmuch;safe;wanttest;price;tradein;handson;checkit;noweeks;worth;sticker;actual;age;marital;children;educate;race;income;gender
851;1;1;1;2;2;1;5;4;2;3;5;0;0;1;1;1;1;0;0;0;5;4;5;1;4;3;1;1;3;2;5;1;1;4;1;2;6000;11000;7000;42;2;3;1;1;3;2
852;1;5;5;3;5;4;1;2;1;4;12;0;0;0;0;1;1;0;0;0;5;4;4;3;4;5;2; ; ;5;5;5;4;4;1;1;6000;10000;7000;28;1; ;3;1;5;1
853;1;2;1;3;2;2;5;2;4;5;2;0;0;0;0;0;0;0;1;0;3;3;1;1;4;5;2; ; ;4;5;4;5;1;1;4;3000;10000;8000;41;1; ;1;1;2;2
854;1;3;3;4;3;4;3;2;1;1;6;0;0;0;1;0;1;0;0;0;4;2;4;2;4;5;2; ; ;5;5;5;5;4;1;7;1000;10000;8000;32;1; ;3;1;4;1
855;1;2;2;3;2;2;2;2;1;3;5;0;0;0;0;1;0;0;0;0;4;4;3;3;5;5;1;1;3;1;4;2;3;5;1;3;9000;11000;8000;21;4;3;3;1;5;1
856;1;5;5;5;5;3;4;2;1;5;12;0;0;0;1;0;1;0;0;0;2;4;3;1;4;5;2; ; ;4;5;1;1;4;2;1;12000;17000;15000;26;4;3;3;2;5;1
857;1;1;3;1;1;1;3;3;3;5;1;0;0;1;0;0;0;1;0;0;3;2;4;3;4;5;2; ; ;3;4;5;5;4;1;4;13000;19000;16000;56;2;1;6;1;7;1
858;1;4;4;5;4;3;3;2;2;5;9;0;0;1;1;1;0;0;0;0;5;2;4;1;4;4;2; ; ;4;4;5;3;3;1;6;5000;12000;9000;34;2;3;4;1;5;1
859;1;4;4;5;4;2;5;2;2;2;13;0;0;1;0;1;0;0;0;0;5;3;3;2;4;5;2; ; ;5;5;4;5;3;5;4;9000;13000;11000;21;2;0;6;2;7;1
860;1;4;4;5;4;4;4;1;4;5;9;0;0;0;1;0;0;0;0;0;5;3;4;3;4;5;2; ; ;2;4;5;4;5;3;1;16000;23000;21000;29;1; ;2;2;4;1
861;1;1;1;1;1;3;1;2;3;2;4;0;0;0;0;1;0;0;0;0;5;4;5;2;5;4;1;1;3;2;5;1;2;5;5;8;9000;14000;11000;48;1; ;2;5;5;1
862;1;1;1;2;2;2;3;1;1;3;3;0;0;0;0;1;0;0;0;0;5;1;4;2;4;5;2; ; ;2;5;5;4;4;1;4;10000;16000;14000;27;2;1;4;1;6;1
863;1;2;2;2;2;1;5;1;1;1;5;0;0;0;1;1;0;0;0;0;3;3;2;1;4;5;2; ; ;5;3;4;2;4;2;1;19000;23000;21000;41;2;1;6;1;7;1
864;1;2;2;2;2;2;3;1;1;5;2;0;0;0;1;1;0;0;0;0;2;3;4;1;3;5;2; ; ;5;4;3;1;3;4;2;5000;11000;9000;49;1; ;6;6;2;2
865;1;3;3;3;3;4;3;1;1;4;10;0;0;1;0;1;0;0;0;0;5;4;5;4;4;5;1;1;3;1;5;3;5;5;1;1; ;10000;6000;38;2;1;5;1;2;1
866;1;1;1;1;1;1;3;2;5;2;5;0;0;0;0;0;0;0;0;0;3;3;3;1;3;5;2; ; ;2;5;2;3;5;3;4;17000;23000;21000;29;2;1;5;1;6;1
867;1;2;2;2;2;2;5;3;1;5;4;0;0;0;1;1;1;0;0;0;5;4;4;2;3;5;2; ; ;4;5;5;5;3;1;1;1000;10000;7000;31;2;4;2;1;1;1
868;1;5;5;2;5;5;1;4;3;5;8;0;0;0;1;1;0;0;0;0;5;2;3;2;5;4;2; ; ;5;4;4;1;4;1;1;19000;25000;23000;33;2;1;4;3;6;1
869;1;1;1;1;1;2;4;4;1;3;7;0;0;0;0;1;0;0;0;0;3;4;5;1;5;3;1;1;1;1;4;3;5;4;1;1;17000;21000;17000;24;2;2;6;3;7;1
870;1;2;3;3;2;4;5;3;1;5;5;0;0;0;0;1;0;0;0;0;1;3;4;1;3;4;2; ; ;4;5;5;5;4;2;5;11000;17000;15000;40;1; ;3;1;5;1
871;1;3;4;4;3;2;4;3;1;5;7;0;0;0;1;0;0;0;0;0;5;3;4;1;5;3;1;1;1;1;5;1;4;5;3;7;5000;10000;7000;46;4;1;4;1;2;1
872;1;5;5;2;5;5;3;3;1;1;8;0;0;0;1;1;1;0;0;0;4;2;3;1;4;5;2; ; ;5;3;4;5;3;1;4;3000;10000;8000;30;1; ;2;1;4;1
873;1;3;4;4;3;4;1;4;4;5;9;0;0;0;1;1;0;0;0;0;5;4;3;1;3;5;2; ; ;4;5;5;1;3;3;5;16000;20000;18000;46;2;3;6;1;7;1
874;1;1;1;1;1;2;5;3;1;2;7;0;0;0;1;1;0;0;0;0;3;4;4;3;4;5;2; ; ;3;5;2;2;3;3;2;12000;16000;14000;36;2;2;6;1;7;2
875;1;4;4;5;4;3;4;1;1;4;9;0;0;0;1;0;0;0;0;0;2;5;2;2;4;5;2; ; ;5;5;5;5;1;3;2; ;10000;8000;25;2;2;5;1;1;2
876;1;4;5;4;4;4;3;2;1;3;9;0;0;1;1;0;0;0;1;0;5;2;1;3;4;4;1;1;2;1;5;1;1;4;2;6;8000;12000;8000;31;4;2;2;1;3;1
877;1;3;3;3;3;3;3;1;1;1;8;1;0;0;1;1;1;0;0;0;5;4;4;1;3;5;2; ; ;1;4;4;4;5;1;1;7000;12000;10000;25;2;0;4;2;6;1
878;1;3;3;4;3;3;1;2;4;3;7;0;0;0;0;1;0;0;0;0;5;5;2;4;3;4;2; ; ;3;5;2;1;3;1;12;13000;20000;18000;34;2;2;5;1;7;1
879;1;5;5;4;5;5;3;2;1;5;11;0;0;0;1;0;0;0;0;0;5;4;3;2;4;4;2; ; ;4;4;1;5;2;2;6;10000;14000;12000;34;2;4;4;1;5;1
880;1;2;2;2;2;1;5;2;3;2;3;0;0;0;0;1;0;0;1;0;5;5;2;5;4;5;2; ; ;5;4;1;5;4;1;3;12000;17000;14000;34;2;2;1;1;2;1
881;1;2;2;2;3;1;2;1;1;5;3;0;0;0;0;0;0;0;0;0;5;2;2;2;4;5;2; ; ;5;4;1;2;4;2;1;8000;13000;10000;38;4;1;2;1;4;1
882;1;1;2;1;1;1;4;3;3;2;1;1;0;0;1;0;0;0;0;0;1;3;2;2;4;5;2; ; ;5;5;1;5;3;3;7;14000;16000;15000;43;1; ;1;3;4;1
883;1;5;4;2;2;5;2;2;5;5;11;0;0;0;0;1;1;0;0;0;4;3;5;4;4;5;1;1;1;1;5;1;5;3;2;1;1000;10000;6000;21;2;1;3;1;2;1
884;1;3;2;3;3;4;1;1;3;3;9;0;0;0;0;1;0;0;0;0;5;3;2;1;3;4;2; ; ;5;4;5;1;1;4;1;6000;12000;11000;24;4;2;3;1;4;1
885;1;2;2;2;2;3;5;1;1;2;8;0;0;0;0;1;1;0;0;0;2;5;3;2;4;5;1;1;2;5;5;1;4;4;1;4;2000;10000;5000;47;2;1;2;1;2;2
886;1;1;2;1;1;1;1;2;1;1;2;0;0;1;0;1;0;0;0;0;5;2;4;1;4;3;2; ; ;5;5;3;5;4;2;3;10000;16000;14000;45;4;2;1;1;4;1
887;1;5;4;5;5;4;1;3;1;5;9;0;0;0;0;0;0;0;0;0;4;3;4;1;5;5;1;1;1;5;5;1;5;5;2;1;15000;20000;16000;39;2;0;5;1;6;1
888;1;2;2;2;2;3;1;2;1;4;3;0;0;0;0;1;0;0;0;0;3;3;5;4;5;5;1;1;1;4;5;4;5;1;2;2;12000;17000;14000;38;2;1;1;1;1;2
889;1;4;4;5;4;4;1;1;1;1;10;0;0;0;0;1;0;0;0;0;4;3;2;4;5;5;2; ; ;5;5;1;5;5;2;7;7000;13000;12000;47;1; ;3;1;5;1
890;1;2;2;2;2;1;4;2;1;2;7;0;0;1;0;1;0;0;0;0;1;4;3;1;4;5;2; ; ;3;5;4;5;5;2;1;8000;14000;12000;45;1; ;3;1;6;1
891;1;1;1;1;1;1;4;3;1;1;3;0;0;0;1;0;1;1;0;0;2;4;3;2;4;5;2; ; ;2;5;3;4;5;2;1;6000;11000;8000;33;2;2;1;5;2;1
892;1;1;2;1;1;2;4;2;1;4;5;0;0;0;1;1;0;0;0;0;2;4;3;1;3;5;2; ; ;3;3;2;5;5;1;10; ;10000;8000;28;1; ;3;1;1;2
893;1;4;3;5;4;4;2;3;1;3;11;0;1;1;1;1;0;0;1;0;5;5;3;1;4;5;2; ; ;4;5;5;3;5;1;3;22000;27000;25000;26;4;0;2;3;4;1
894;1;3;3;4;3;3;3;2;4;1;8;0;0;0;0;1;0;0;0;0;5;5;4;1;5;3;2; ; ;1;5;5;1;3;1;5; ;10000;8000;29;2;1;1;2;2;1
895;1;4;4;4;4;4;2;3;4;5;8;0;0;0;0;1;0;1;0;0;3;1;4;1;4;5;2; ; ;5;5;5;1;5;1;6;16000;20000;18000;43;2;2;4;1;7;1
896;1;2;2;2;2;3;1;3;2;5;3;0;0;0;0;1;1;0;0;0;5;4;1;4;4;3;2; ; ;5;5;1;5;4;2;8;21000;27000;24000;47;2;1;5;3;7;2
897;1;1;1;1;1;1;4;1;3;3;1;0;0;0;0;1;1;0;1;0;5;3;4;4;4;5;2; ; ;4;4;5;4;5;1;1;16000;23000;21000;28;1; ;4;2;5;1
898;1;4;4;5;4;4;3;1;1;5;8;0;0;0;0;0;0;0;0;0;3;4;4;1;4;5;2; ; ;1;5;4;5;5;1;5;16000;22000;20000;40;1; ;4;2;6;1
899;1;5;5;4;5;5;2;1;1;5;9;0;0;0;1;0;1;0;0;0;3;5;3;1;5;4;2; ; ;1;5;5;5;3;1;6;17000;24000;22000;31;2;3;5;1;7;1
900;1;5;4;5;5;5;1;3;1;1;12;0;0;0;0;1;1;0;0;0;4;4;4;3;4;3;2; ; ;5;5;5;5;3;1;1;16000;22000;20000;27;1; ;2;1;3;1
901;1;4;4;5;4;4;3;2;2;5;7;0;0;0;0;0;1;0;0;0;4;3;3;1;4;5;2; ; ;3;5;1;2;3;1;9;10000;15000;12000;33;2;2;4;3;6;1
902;1;2;2;2;2;3;1;2;2;4;3;0;1;0;0;1;1;0;0;0;5;4;5;1;4;5;1;1;4;1;4;2;5;5;1;2;3000;10000;6000;39;1; ;2;1;1;2
903;1;2;2;3;2;4;1;3;1;5;8;0;0;0;0;0;0;0;0;0;5;4;4;3;3;4;2; ; ;3;5;1;1;2;1;4;8000;12000;10000;21;2;0;2;3;1;2
904;1;1;4;1;1;3;1;5;2;3;2;0;0;0;0;0;1;0;0;0;3;3;3;4;3;4;2; ; ;2;3;1;1;3;1;4;23000;28000;26000;26;4;4;6;5;7;2
905;1;3;4;4;3;3;1;5;3;4;10;0;0;0;0;0;0;0;0;0;5;3;5;2;5;4;1;1;1;1;5;3;1;3;2;5;2000;10000;5000;40;2;1;5;1;3;2
906;1;1;1;2;1;2;2;3;2;5;5;0;0;0;1;0;0;0;0;0;5;2;4;1;3;5;2; ; ;5;5;1;5;4;3;5;12000;16000;14000;25;2;1;5;1;7;1
907;1;2;2;2;2;2;4;3;1;5;6;0;1;0;0;1;0;0;0;0;5;3;4;1;4;5;2; ; ;5;4;1;1;4;1;2;13000;19000;17000;47;2;4;5;1;7;2
908;1;4;4;5;4;1;5;2;3;3;9;0;0;0;0;0;1;0;0;0;3;4;2;1;4;4;2; ; ;5;4;1;4;3;1;7;13000;20000;18000;34;1; ;4;1;5;1
909;1;2;2;3;2;2;3;4;1;1;4;0;0;0;0;1;1;0;0;0;3;5;4;1;5;5;1;1;1;3;5;2;2;5;2;2;10000;16000;13000;34;2;0;5;1;6;2
910;1;3;3;4;3;2;4;2;1;5;9;0;0;1;1;1;1;1;0;0;5;2;4;4;5;3;1;1;1;2;3;3;2;3;1;1;5000;10000;6000;44;1; ;4;2;2;1
911;1;3;3;3;3;3;5;1;2;3;3;0;0;0;0;1;0;1;0;0;4;5;4;2;4;3;2; ; ;3;5;3;4;5;1;1;8000;13000;11000;37;1; ;2;1;4;1
912;1;4;4;4;4;4;1;3;2;5;8;0;0;0;0;0;0;0;0;0;5;5;3;1;3;5;2; ; ;2;4;5;1;5;1;6;11000;16000;15000;42;2;1;3;1;6;2
913;1;1;1;1;1;1;4;2;4;5;5;0;0;0;0;1;1;0;0;0;5;5;4;4;4;4;2; ; ;4;5;5;3;5;1;1;8000;14000;12000;46;1; ;4;1;2;1
914;1;3;3;4;3;3;5;3;1;3;6;0;0;0;0;1;0;0;0;0;5;5;3;1;4;3;2; ; ;4;5;2;5;5;1;1;7000;10000;7000;33;2;1;4;5;5;1
915;1;4;5;5;4;4;2;2;2;4;9;1;0;0;1;1;0;0;0;0;5;5;3;1;4;4;2; ; ;3;5;5;2;3;1;1;10000;15000;13000;25;1; ;3;1;5;1
916;1;2;2;3;1;2;3;3;5;4;5;0;0;0;0;1;0;0;0;0;4;4;4;1;3;5;2; ; ;5;5;1;5;4;2;4;19000;23000;22000;35;2;0;4;1;5;2
917;1;4;4;4;4;3;3;3;3;1;9;0;0;0;0;0;0;0;0;0;2;5;3;3;4;4;2; ; ;4;5;5;5;3;1;6;14000;19000;17000;27;2;0;3;3;5;2
918;1;1;1;1;1;1;5;1;2;5;2;0;0;0;1;1;0;0;0;0;5;3;2;2;5;3;2; ; ;4;4;5;3;3;1;1;11000;16000;15000;47;1; ;3;2;6;1
919;1;1;1;2;1;2;3;2;5;1;3;0;1;0;1;1;0;0;0;1;5;4;4;3;3;3;2; ; ;1;5;5;2;4;1;1; ;10000;8000;46;1; ;1;2;2;1
920;1;3;3;3;3;4;3;1;5;4;8;0;0;0;1;0;0;0;0;0;3;5;3;3;4;5;2; ; ;4;5;1;5;4;1;5;15000;19000;17000;39;3;2;3;5;5;1
921;1;5;5;2;5;5;5;2;4;1;13;0;0;0;0;0;0;0;1;0;5;3;4;1;4;3;2; ; ;3;5;5;5;4;1;4;2000;10000;8000;28;1; ;1;2;3;1
922;1;1;1;1;1;2;5;2;4;1;8;0;0;0;1;1;0;0;0;0;5;2;2;5;5;4;1;1;1;5;4;1;2;4;1;2;18000;23000;20000;22;1; ;5;1;7;2
923;1;3;3;4;3;2;3;3;1;5;7;0;0;0;0;0;0;0;0;0;5;5;3;2;5;5;1;1;1;3;5;1;5;4;1;1;15000;21000;18000;23;2;2;4;1;6;1
924;1;2;1;3;2;2;3;1;3;3;4;0;0;0;1;1;1;0;0;0;5;5;2;5;4;5;2; ; ;1;4;3;1;5;1;7;8000;15000;13000;36;1; ;3;1;1;1
925;1;5;2;5;5;4;2;5;1;5;10;0;0;0;0;1;0;0;0;0;3;3;4;5;5;4;2; ; ;4;3;1;2;1;1;5;1000;10000;8000;22;2;3;1;1;2;1
926;1;2;2;3;2;1;2;1;1;5;3;0;0;0;1;1;0;0;0;0;3;4;3;2;4;4;1;1;3;5;4;2;1;4;1;6;9000;16000;13000;45;1; ;3;3;6;2
927;1;2;2;2;2;2;5;2;1;5;4;0;0;0;0;0;0;0;0;0;5;3;2;2;4;5;2; ; ;5;4;1;5;5;2;2; ;10000;8000;38;2;1;1;3;1;2
928;1;4;3;5;4;3;1;2;4;5;9;0;0;0;1;0;1;0;0;0;5;2;4;2;5;5;2; ; ;1;5;2;5;3;2;5;17000;21000;19000;37;2;1;6;6;7;1
929;1;2;2;2;2;2;1;3;1;5;6;0;0;0;0;0;0;0;0;0;4;4;3;4;4;5;2; ; ;4;4;4;5;2;2;9;12000;19000;17000;28;2;1;6;1;7;1
930;1;1;1;2;1;4;3;1;1;5;5;0;0;0;1;1;0;0;0;0;5;3;5;4;5;4;1;1;1;1;4;2;3;5;3;2;18000;23000;19000;26;1; ;2;1;4;1
931;1;3;3;4;3;2;5;4;1;3;8;0;0;0;0;1;1;0;0;0;5;3;3;3;4;3;1;1;1;1;4;2;1;5;1;7;7000;12000;9000;49;1; ;5;5;2;1
932;1;1;2;2;4;2;3;3;5;5;5;0;0;0;1;1;0;0;0;0;1;5;4;5;4;3;2; ; ;5;5;5;3;4;2;3;5000;10000;8000;42;4;2;6;1;2;1
933;1;3;3;3;3;2;3;1;1;5;11;0;0;1;0;1;0;0;0;0;5;2;4;5;5;3;1;1;1;1;3;2;3;3;1;2;3000;10000;7000;37;4;0;2;1;4;1
934;1;3;3;4;3;4;1;1;1;1;8;0;0;0;0;1;0;1;0;0;4;5;3;1;4;5;2; ; ;4;5;5;5;3;4;4;14000;19000;16000;66;4;2;3;1;6;1
935;1;4;4;4;4;4;3;3;1;1;10;0;0;0;1;1;0;0;0;0;1;5;3;1;5;4;1;1;2;2;5;1;2;5;2;6;11000;15000;12000;26;1; ;3;1;4;1
936;1;5;5;5;5;5;1;5;3;2;10;0;0;0;1;0;0;0;0;0;1;5;4;1;5;3;1;1;1;3;5;1;5;5;1;6;16000;22000;18000;31;2;2;5;1;7;1
937;1;3;2;4;3;2;4;3;2;1;5;0;0;0;0;1;0;0;0;0;3;4;3;2;3;5;2; ; ;5;4;4;1;5;1;4;19000;24000;23000;65;1; ;3;1;5;1
938;1;3;2;4;3;4;3;3;2;4;5;0;1;0;1;1;1;0;0;0;1;3;5;2;4;4;1;1;2;5;5;1;5;4;1;6;6000;12000;8000;27;4;2;3;1;5;1
939;1;2;2;3;2;3;3;1;1;3;7;0;0;0;0;0;1;0;0;0;5;4;2;1;4;5;2; ; ;4;5;5;5;2;1;5;15000;20000;17000;33;2;1;5;1;7;1
940;1;4;4;5;4;5;1;3;1;1;7;0;0;0;0;1;0;0;0;0;5;4;3;5;3;5;2; ; ;2;3;5;5;2;1;1;9000;15000;13000;37;1; ;3;1;5;1
941;1;1;1;1;1;1;4;3;1;3;3;0;0;0;1;0;0;0;0;0;5;3;3;1;3;3;2; ; ;2;4;3;5;4;4;5; ;12000;10000;43;4;1;6;1;2;1
942;1;1;2;1;1;1;5;2;1;1;2;0;0;0;0;1;1;0;0;0;5;4;4;2;5;5;2; ; ;5;5;2;5;4;1;1; ;10000;7000;34;1; ;4;1;1;1
943;1;1;4;1;1;1;4;2;1;1;4;0;0;0;1;1;0;0;1;0;1;4;5;3;4;5;1;1;1;3;4;3;5;5;1;1;9000;15000;10000;24;1; ;3;5;5;1
944;1;5;5;4;5;2;5;3;1;5;9;1;0;0;0;1;1;0;0;0;3;5;2;4;4;3;2; ; ;5;4;2;3;3;4;1;10000;15000;13000;39;1; ;3;1;5;1
945;1;3;3;3;3;3;1;2;1;5;4;0;0;0;1;0;0;0;0;1;5;5;2;1;5;3;2; ; ;1;5;4;5;3;3;6;15000;20000;18000;43;2;2;6;5;7;1
946;1;3;3;3;3;3;1;2;1;5;9;1;0;0;1;1;1;0;0;0;4;3;2;1;3;4;2; ; ;4;5;4;5;3;3;2;4000;10000;7000;28;1; ;5;1;2;2
947;1;3;3;3;3;3;4;2;2;5;7;0;0;0;0;0;1;1;0;0;5;2;4;1;3;4;2; ; ;4;4;3;5;5;1;3;16000;21000;19000;40;2;1;6;1;7;1
948;1;2;2;2;2;1;2;2;3;5;4;0;0;0;0;0;0;0;0;0;5;4;4;2;4;5;2; ; ;3;4;1;3;3;3;11;3000;10000;8000;38;1; ;3;2;4;1
949;1;1;2;2;1;2;5;1;1;5;4;0;0;0;0;0;0;0;0;0;4;4;3;1;4;4;2; ; ;3;5;1;2;2;1;2;11000;16000;13000;37;1; ;1;1;1;2
950;1;2;2;3;2;2;5;2;3;1;5;0;0;0;0;1;1;0;0;0;3;2;4;2;3;4;2; ; ;1;4;2;5;5;1;4;7000;13000;11000;57;2;1;2;1;3;1
951;1;3;3;4;3;2;1;1;3;2;7;0;0;0;1;0;1;0;0;0;5;5;4;5;5;4;1;1;2;1;4;3;5;2;2;1;15000;21000;18000;53;2;1;6;1;7;1
952;1;1;1;1;1;1;5;1;2;5;3;0;0;0;0;0;1;0;1;0;4;3;2;2;3;4;2; ; ;4;5;5;5;5;2;1;12000;18000;16000;47;5;2;3;1;5;1
953;1;3;3;4;3;3;2;3;2;1;6;1;0;0;0;1;1;0;0;0;5;1;4;5;5;5;2; ; ;3;5;4;5;2;1;1; ;10000;8000;35;1; ;2;1;3;1
954;1;3;3;4;3;2;3;3;1;3;7;0;0;1;1;1;0;0;0;0;2;4;4;1;4;4;2; ; ;4;5;1;1;4;3;4;9000;12000;10000;47;1; ;2;1;5;1
955;1;1;2;2;1;1;5;2;2;5;3;0;0;0;0;1;1;0;0;0;1;3;1;1;4;3;2; ; ;5;4;5;3;4;1;1;12000;18000;16000;38;2;2;1;1;2;1
956;1;4;4;4;4;4;3;1;1;1;10;0;0;0;1;1;0;0;0;0;4;5;1;1;3;3;2; ; ;4;4;2;5;2;2;7;19000;25000;22000;37;2;1;5;1;7;1
957;1;4;5;5;4;4;1;3;1;5;7;0;0;0;0;1;1;0;0;0;5;3;4;3;4;5;2; ; ;4;5;5;1;5;2;5;5000;11000;9000;28;4;2;5;1;1;1
958;1;4;4;4;4;3;1;1;2;4;7;0;0;0;0;0;0;0;0;0;5;2;4;4;3;5;2; ; ;4;5;5;1;2;1;4;4000;10000;8000;42;4;1;1;1;4;1
959;1;1;4;1;1;1;5;1;2;5;4;0;0;1;1;0;0;0;0;0;5;3;4;1;4;5;2; ; ;3;5;1;3;5;2;6;17000;21000;19000;55;2;2;5;1;7;1
960;1;4;4;4;4;3;2;3;2;3;8;0;0;0;1;1;1;0;0;0;5;2;3;1;3;4;2; ; ;4;5;1;1;5;1;3;2000;10000;8000;27;1; ;2;1;4;1
961;1;2;1;2;2;2;3;2;1;4;3;0;1;0;1;1;1;0;0;0;2;4;4;3;4;5;2; ; ;3;5;5;2;2;2;4; ;10000;8000;21;1; ;5;1;1;1
962;1;3;3;4;3;2;5;3;1;4;9;0;0;1;1;1;0;0;0;0;2;3;2;1;4;5;1;1;1;1;4;5;1;5;1;2;10000;14000;11000;51;5;3;2;5;5;1
963;1;2;1;2;2;2;3;1;1;1;3;0;0;0;0;0;0;0;0;0;5;4;2;1;4;4;2; ; ;5;5;5;3;5;1;2;13000;17000;15000;36;1; ;3;2;4;2
964;1;4;3;4;4;5;3;3;1;4;12;0;0;0;0;1;0;0;0;0;3;5;5;2;5;5;1;1;2;1;5;1;5;3;1;7;6000;11000;8000;32;1; ;3;1;5;1
965;1;3;3;4;3;3;3;2;2;4;3;0;0;0;1;0;0;0;0;0;5;5;4;1;4;5;2; ; ;1;3;5;1;4;4;3;7000;13000;12000;39;1; ;2;1;3;1
966;1;3;3;4;3;4;5;1;1;3;6;0;0;0;1;1;0;1;0;0;5;3;1;2;3;4;2; ; ;1;5;1;2;4;1;4;8000;14000;12000;26;2;3;5;1;6;1
967;1;4;3;5;4;4;2;2;1;5;11;0;0;0;1;1;1;0;0;0;3;3;4;2;5;5;1;1;1;5;4;3;1;3;3;2;7000;11000;7000;29;4;3;2;2;4;1
968;1;4;4;4;4;3;1;1;1;1;10;0;0;0;1;1;0;0;0;0;5;1;4;1;5;5;2; ; ;4;3;1;4;3;1;4;8000;13000;11000;36;4;3;4;1;2;1
969;1;3;3;4;3;3;1;1;2;1;9;0;0;0;1;0;0;0;0;0;2;3;3;2;4;4;2; ; ;3;5;4;4;3;2;1;14000;17000;15000;26;2;0;6;1;7;1
970;1;4;4;5;4;5;1;3;1;5;6;0;0;0;0;0;0;0;0;0;5;3;4;2;4;5;2; ; ;2;5;3;1;4;1;2;12000;19000;17000;34;1; ;4;1;5;1
971;1;5;5;4;5;5;3;1;1;5;11;0;0;0;0;0;1;0;0;0;4;5;4;1;4;4;2; ; ;5;5;3;5;4;1;1;16000;21000;19000;35;1; ;4;1;5;1
972;1;2;3;2;2;2;5;2;1;5;6;0;0;0;0;1;0;0;0;0;5;5;3;2;4;5;2; ; ;2;5;5;4;5;2;3;21000;27000;26000;24;2;3;5;5;7;1
973;1;3;4;3;3;3;5;1;1;2;7;0;0;1;1;1;0;0;0;0;5;3;2;2;5;4;2; ; ;1;5;1;1;5;2;2;13000;19000;16000;29;1; ;3;3;5;1
974;1;3;3;4;3;3;4;2;1;3;8;0;0;0;0;0;1;0;0;0;3;4;3;1;4;3;2; ; ;5;5;1;1;5;1;4;14000;18000;16000;40;2;2;6;2;7;1
975;1;1;1;1;1;1;5;1;1;1;4;0;0;0;0;0;0;0;0;0;5;3;3;1;4;3;2; ; ;2;4;2;1;4;3;5;3000;10000;8000;39;1; ;1;1;3;1
976;1;5;5;5;5;4;1;2;3;3;13;0;0;0;0;1;0;0;0;0;2;2;3;3;4;5;2; ; ;4;4;5;4;5;4;4;18000;24000;23000;39;2;3;4;1;6;1
977;1;4;5;5;4;4;3;1;2;5;6;0;0;0;1;1;0;0;0;0;1;5;3;4;3;5;2; ; ;3;4;1;3;4;2;1;10000;18000;15000;40;1; ;4;1;6;1
978;1;1;1;1;1;4;1;3;1;3;2;0;0;0;0;1;1;0;0;0;5;4;2;2;3;5;2; ; ;4;5;1;1;3;2;1;16000;21000;18000;52;2;2;4;1;7;1
979;1;3;3;3;3;2;5;4;2;3;6;0;0;0;0;1;0;0;0;0;3;3;3;1;4;4;2; ; ;4;5;5;1;2;1;7;18000;22000;21000;38;2;0;6;1;7;1
980;1;2;2;2;2;2;3;3;1;1;7;0;0;0;0;1;0;1;0;0;1;4;4;5;5;5;1;1;2;3;5;2;1;5;2;6;14000;20000;16000;42;4;2;2;2;5;1
981;1;4;4;5;4;4;1;1;1;1;10;0;0;0;1;1;0;0;0;0;5;5;2;3;4;4;2; ; ;3;5;3;5;3;1;1;5000;11000;9000;24;2;1;5;1;7;1
982;1;1;2;1;1;1;4;2;1;2;2;0;0;0;1;1;1;0;1;0;4;4;4;3;5;5;1;1;4;1;2;1;1;5;1;3; ;10000;6000;37;1; ;6;6;1;1
983;1;2;1;3;2;2;5;3;1;5;5;0;0;0;0;1;0;0;0;0;5;4;3;1;4;4;1;1;1;2;5;1;4;5;1;1; ;13000;10000;35;5;3;3;1;4;1
984;1;4;4;5;4;4;1;2;5;1;9;0;0;0;1;1;1;0;0;0;4;4;3;1;4;3;2; ; ;5;4;5;5;2;1;6;13000;19000;17000;44;2;3;6;2;7;1
985;1;3;3;4;3;3;2;1;4;4;8;0;0;1;0;1;0;0;0;0;1;2;3;2;5;5;1;1;3;3;5;1;5;5;1;4;4000;10000;6000;37;2;0;4;1;6;1
986;1;2;2;2;2;2;5;2;3;4;6;0;0;0;0;0;0;1;0;0;5;2;4;2;4;5;2; ; ;1;5;5;1;5;1;4;15000;20000;18000;40;1; ;3;1;6;2
987;1;3;3;3;3;2;3;2;4;5;7;0;0;0;1;1;0;0;0;1;4;4;4;4;4;5;1;1;3;3;4;1;1;3;2;1;7000;12000;9000;35;1; ;3;5;5;1
988;1;2;2;3;2;1;3;1;1;5;6;0;0;0;0;1;0;0;0;0;5;2;2;2;5;4;1;1;3;4;4;1;5;3;1;5;10000;15000;12000;38;4;2;1;1;3;1
989;1;5;5;5;5;4;1;1;1;4;8;0;0;0;1;0;0;0;0;0;5;5;4;3;4;5;2; ; ;5;4;5;1;4;1;3;17000;22000;20000;36;2;0;4;1;6;1
990;1;3;4;3;3;3;1;3;3;3;2;0;0;1;1;1;0;0;0;0;4;3;4;3;5;4;2; ; ;4;3;5;3;4;1;4;23000;28000;26000;37;2;1;5;1;7;2
991;1;1;1;1;1;1;5;3;2;5;3;0;0;1;0;1;0;0;0;0;5;4;4;1;4;5;2; ; ;3;5;5;5;3;3;6;5000;11000;9000;55;2;1;4;2;7;1
992;1;3;4;3;3;2;5;2;1;5;10;0;0;0;0;0;1;0;0;0;1;2;5;1;4;4;1;1;3;3;3;1;4;3;4;1;8000;14000;10000;45;1; ;2;3;5;1
